Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST03948,38,34526,122842,458,120,No
CUST03949,53,46333,164944,638,60,Yes
CUST03950,52,55134,208778,727,48,No
CUST03951,33,67646,42924,636,48,No
CUST03952,59,62599,120637,441,60,Yes
CUST03953,44,34698,76201,599,120,No
CUST03954,32,58835,82252,669,60,No
CUST03955,32,64345,171775,721,12,No
CUST03956,46,72766,273597,689,60,No
CUST03957,33,68668,271131,601,60,No
CUST03958,30,29955,97921,581,84,No
CUST03959,34,45196,98125,742,48,No
CUST03960,50,50112,57905,565,120,Yes
CUST03961,40,64979,71758,692,60,No
CUST03962,37,81076,67679,560,24,No
CUST03963,33,79075,82369,634,24,No
CUST03964,22,61675,95055,651,84,No
CUST03965,65,37242,128122,667,84,No
CUST03966,25,69786,194160,632,24,No
CUST03967,39,52251,65943,548,12,Yes
CUST03968,54,62941,65022,563,84,No
CUST03969,51,71220,170252,729,84,No
CUST03970,63,47089,153071,681,84,Yes
CUST03971,21,32206,89255,836,12,No
CUST03972,35,48211,120325,700,48,No
CUST03973,48,29925,80150,559,36,Yes
CUST03974,60,22537,56102,754,120,No
CUST03975,23,33948,64774,523,24,No
CUST03976,26,38091,102763,662,12,No
CUST03977,47,19457,39053,752,36,No
CUST03978,30,56263,172384,534,120,Yes
CUST03979,21,43267,68177,783,36,No
CUST03980,31,35742,100016,838,48,No
CUST03981,41,59795,40745,621,48,No
CUST03982,62,65207,254137,732,12,Yes
CUST03983,26,56450,63658,515,12,Yes
CUST03984,42,69861,177684,536,84,Yes
CUST03985,33,43256,91213,645,24,Yes
CUST03986,32,68023,107938,505,120,Yes
CUST03987,56,30741,68455,562,12,Yes
CUST03988,55,46839,60386,671,12,No
CUST03989,21,47746,77575,566,120,No
CUST03990,25,60758,238238,540,84,Yes
CUST03991,43,78439,303053,716,24,No
CUST03992,58,46853,86319,702,36,Yes
CUST03993,25,39291,19846,623,36,No
CUST03994,26,50683,82277,506,120,Yes
CUST03995,38,50053,142239,541,24,No
CUST03996,28,59919,133118,638,48,Yes
CUST03997,39,68487,232928,654,12,No
CUST03998,41,62025,90992,625,12,No
CUST03999,36,29835,71925,564,24,Yes
CUST04000,55,67185,123564,658,120,Yes
CUST04001,23,56248,189707,727,60,Yes
CUST04002,38,35845,20562,561,48,No
CUST04003,21,64197,168728,707,36,Yes
CUST04004,45,51087,132882,734,120,Yes
CUST04005,36,44721,53679,720,24,No
CUST04006,50,44169,99865,798,60,No
CUST04007,48,33703,130678,658,60,Yes
CUST04008,23,50720,145985,637,12,No
CUST04009,60,83739,282882,734,84,No
CUST04010,39,59847,71752,626,120,No
CUST04011,45,49147,116965,675,60,No
CUST04012,24,37191,49962,770,84,No
CUST04013,59,52434,208671,633,120,No
CUST04014,31,64434,167668,705,48,No
CUST04015,51,40782,121901,659,36,No
CUST04016,65,60943,143910,643,84,No
CUST04017,61,60817,190205,630,36,Yes
CUST04018,25,65370,199521,556,60,Yes
CUST04019,52,75925,73112,386,48,Yes
CUST04020,41,48153,179609,550,36,Yes
CUST04021,21,66483,205401,710,36,Yes
CUST04022,44,32164,66563,659,24,No
CUST04023,54,41876,140038,692,48,Yes
CUST04024,46,39766,21047,702,12,Yes
CUST04025,54,60853,165308,628,36,No
CUST04026,60,46234,162214,639,60,Yes
CUST04027,28,61245,189414,648,84,Yes
CUST04028,44,71268,120185,732,84,No
CUST04029,50,56022,164503,546,36,Yes
CUST04030,28,25036,97443,583,12,Yes
CUST04031,55,46287,179803,668,36,No
CUST04032,52,79281,111173,603,36,No
CUST04033,58,60145,90242,643,60,No
CUST04034,39,40729,52457,479,12,Yes
CUST04035,22,48774,117940,620,48,Yes
CUST04036,43,40555,139363,638,36,No
CUST04037,46,65436,71166,644,120,No
CUST04038,30,72804,49737,728,84,No
CUST04039,21,58150,49946,796,48,No
CUST04040,40,50674,27197,645,48,No
CUST04041,30,56892,109310,478,24,Yes
CUST04042,25,43574,32616,707,24,No
CUST04043,25,29681,80787,694,12,No
CUST04044,27,52583,123200,674,60,Yes
CUST04045,29,61567,75860,711,60,No
CUST04046,49,49394,89592,639,36,No
CUST04047,44,61128,99000,768,48,No
CUST04048,41,53424,201276,610,12,No
CUST04049,54,40575,82024,575,84,No
CUST04050,46,38326,71256,609,12,No
CUST04051,33,75881,169377,564,84,No
CUST04052,50,19429,35164,771,48,Yes
CUST04053,32,111432,326410,603,120,No
CUST04054,26,41993,21875,634,84,Yes
CUST04055,32,67602,136130,743,24,Yes
CUST04056,30,46014,100159,549,120,No
CUST04057,34,22252,33641,586,12,Yes
CUST04058,56,68984,218735,617,120,Yes
CUST04059,50,29617,82471,761,36,No
CUST04060,51,76882,229253,595,24,No
CUST04061,42,51775,69070,630,24,Yes
CUST04062,27,54524,39716,850,60,No
CUST04063,32,40079,49837,643,36,No
CUST04064,25,37609,135885,590,12,No
CUST04065,51,47247,37531,711,120,No
CUST04066,42,67487,249833,707,48,Yes
CUST04067,57,45713,55134,546,24,Yes
CUST04068,21,51253,76634,572,24,Yes
CUST04069,30,67170,267010,774,84,No
CUST04070,29,34815,44013,654,12,No
CUST04071,53,53538,101427,630,36,No
CUST04072,22,72378,88712,611,36,Yes
CUST04073,45,59788,95432,581,60,No
CUST04074,40,64785,197448,700,12,No
CUST04075,40,53674,120026,608,12,No
CUST04076,48,25079,56984,673,48,No
CUST04077,29,26647,91839,782,48,No
CUST04078,21,62430,119674,600,120,No
CUST04079,43,33739,128324,544,120,Yes
CUST04080,47,53063,109700,585,36,No
CUST04081,62,47754,178533,631,60,No
CUST04082,57,42162,144837,530,84,Yes
CUST04083,59,58421,216078,590,60,Yes
CUST04084,58,52653,176310,483,12,No
CUST04085,59,47158,47169,537,48,No
CUST04086,48,52286,162534,690,60,Yes
CUST04087,45,61670,185941,672,60,No
CUST04088,55,57426,202977,620,12,Yes
CUST04089,39,39851,55001,622,12,No
CUST04090,32,47344,139501,571,24,Yes
CUST04091,33,74582,220852,454,36,No
CUST04092,40,72653,198300,798,36,No
CUST04093,50,54393,39421,527,60,No
CUST04094,54,84429,102801,811,60,No
CUST04095,62,38987,94087,658,120,Yes
CUST04096,45,37440,28815,639,84,Yes
CUST04097,37,39607,62215,615,84,No
CUST04098,59,19601,28393,613,12,No
CUST04099,41,27703,74309,638,60,No
CUST04100,45,64535,86803,763,12,No
CUST04101,49,65221,59850,716,120,No
CUST04102,57,68639,126616,593,24,Yes
CUST04103,47,37941,116236,804,84,No
CUST04104,38,42087,98045,754,48,No
CUST04105,43,67817,269179,602,24,Yes
CUST04106,48,54675,101283,659,48,No
CUST04107,47,67701,102844,503,12,Yes
CUST04108,47,44770,39075,691,24,No
CUST04109,40,53060,135863,787,48,No
CUST04110,21,76637,92425,772,60,No
CUST04111,55,58332,187500,650,120,Yes
CUST04112,51,74577,155435,554,24,Yes
CUST04113,23,66167,249988,604,24,No
CUST04114,53,51030,33592,628,84,No
CUST04115,24,26576,34062,617,60,No
CUST04116,38,54743,155356,595,12,No
CUST04117,48,33297,72078,536,48,No
CUST04118,57,61966,90134,620,24,No
CUST04119,28,59473,86001,727,12,No
CUST04120,23,38603,123347,667,120,No
CUST04121,40,103409,56830,634,36,No
CUST04122,61,77482,222289,620,36,No
CUST04123,61,55387,155223,626,48,Yes
CUST04124,60,54938,195123,695,120,Yes
CUST04125,35,71511,168520,636,120,Yes
CUST04126,54,48448,27202,801,24,No
CUST04127,30,62838,195072,659,84,Yes
CUST04128,39,35427,93308,632,12,No
CUST04129,25,36121,51854,643,84,No
CUST04130,31,61371,192776,740,24,No
CUST04131,41,59985,113222,556,60,No
CUST04132,38,69778,94649,702,120,No
CUST04133,48,80337,243341,672,48,No
CUST04134,38,64488,140711,722,60,Yes
CUST04135,49,55449,105907,655,120,No
CUST04136,63,94068,75497,613,12,No
CUST04137,54,83540,68181,584,60,No
CUST04138,39,61788,208945,486,120,Yes
CUST04139,40,35504,121634,702,48,No
CUST04140,36,74327,94412,746,48,Yes
CUST04141,60,31317,123152,648,24,Yes
CUST04142,64,57876,172442,626,120,No
CUST04143,48,49183,162210,708,60,No
CUST04144,49,90429,134015,707,48,No
CUST04145,58,48826,131582,706,48,No
CUST04146,41,45567,35127,749,120,No
CUST04147,55,28516,98394,619,84,Yes
CUST04148,53,76776,124486,693,60,Yes
CUST04149,58,48036,126327,740,84,No
CUST04150,31,36189,82125,707,60,No
CUST04151,47,56071,58563,667,12,No
CUST04152,46,66653,126442,678,12,No
CUST04153,61,60537,164184,544,36,No
CUST04154,56,71361,74315,580,60,No
CUST04155,55,37379,104468,639,120,Yes
CUST04156,29,56670,192469,633,12,No
CUST04157,45,47412,122606,498,120,Yes
CUST04158,50,44140,142470,621,60,No
CUST04159,45,19022,24418,594,84,No
CUST04160,48,41987,87729,557,12,Yes
CUST04161,41,75111,158548,676,60,No
CUST04162,54,62403,248857,493,24,Yes
CUST04163,65,24523,50221,698,84,Yes
CUST04164,31,69114,247392,551,12,Yes
CUST04165,42,36631,116732,561,48,Yes
CUST04166,23,38834,90747,740,60,No
CUST04167,35,26796,39673,637,12,No
CUST04168,53,46768,35882,641,12,No
CUST04169,51,79902,236147,615,120,Yes
CUST04170,35,86650,301361,630,24,Yes
CUST04171,49,74105,139125,724,120,No
CUST04172,25,54051,109869,544,120,Yes
CUST04173,49,19407,19357,612,84,No
CUST04174,61,52976,80615,734,48,No
CUST04175,57,56488,178756,633,24,No
CUST04176,48,52101,80422,567,12,Yes
CUST04177,34,77927,169817,608,120,No
CUST04178,63,57347,145548,689,48,No
CUST04179,31,32447,32952,576,48,Yes
CUST04180,53,36920,114476,714,84,Yes
CUST04181,57,62769,112294,587,84,No
CUST04182,62,72253,93440,777,36,No
CUST04183,44,70081,216272,681,60,Yes
CUST04184,48,56156,119779,633,24,Yes
CUST04185,45,71126,132345,547,84,Yes
CUST04186,61,34708,96351,606,84,No
CUST04187,60,59899,30565,669,12,No
CUST04188,31,78552,150483,705,60,Yes
CUST04189,39,61370,199887,627,36,No
CUST04190,63,27336,19272,666,60,Yes
CUST04191,56,61002,126525,738,12,No
CUST04192,29,30930,29037,581,48,Yes
CUST04193,61,102911,329035,646,12,No
CUST04194,48,79801,310614,623,84,Yes
CUST04195,62,30734,35500,586,60,No
CUST04196,47,40691,105766,712,48,No
CUST04197,47,48335,47775,663,36,No
CUST04198,36,49270,183581,794,24,No
CUST04199,29,73623,93548,742,60,No
CUST04200,23,103358,314022,755,48,No
CUST04201,47,30124,16764,658,48,No
CUST04202,60,64216,100530,670,120,No
CUST04203,38,48230,59782,757,120,No
CUST04204,25,21069,77489,691,48,No
CUST04205,29,66869,45733,593,60,No
CUST04206,52,55178,40429,572,60,No
CUST04207,43,52580,190744,536,84,Yes
CUST04208,58,56281,123868,536,48,Yes
CUST04209,37,60748,39938,588,24,No
CUST04210,56,33499,103858,842,36,No
CUST04211,34,70432,102042,528,36,No
CUST04212,37,67851,67334,593,60,No
CUST04213,35,41335,129899,620,24,Yes
CUST04214,44,50256,147509,778,36,No
CUST04215,39,44532,78002,624,12,Yes
CUST04216,58,34035,87258,675,36,Yes
CUST04217,29,56619,31077,643,36,Yes
CUST04218,49,35760,29740,652,24,Yes
CUST04219,54,62124,44059,561,84,No
CUST04220,51,62440,76268,643,12,No
CUST04221,25,54979,130411,735,24,No
CUST04222,21,32389,78406,659,12,Yes
CUST04223,63,36817,72948,705,24,No
CUST04224,50,64750,156546,581,120,Yes
CUST04225,48,66498,90129,545,120,No
CUST04226,44,65571,203313,632,12,Yes
CUST04227,24,57398,221343,674,48,No
CUST04228,62,49145,144182,583,84,Yes
CUST04229,29,69544,58099,764,120,No
CUST04230,46,50865,81518,662,36,No
CUST04231,58,51769,204015,644,48,Yes
CUST04232,36,63101,62613,776,24,No
CUST04233,38,108871,142880,707,60,Yes
CUST04234,63,62781,62118,719,12,Yes
CUST04235,63,52938,184022,516,12,No
CUST04236,37,42955,108056,638,24,Yes
CUST04237,32,40781,156752,723,12,No
CUST04238,31,56029,93813,758,120,No
CUST04239,39,48717,56017,698,48,No
CUST04240,40,40291,20847,596,36,No
CUST04241,48,42168,131100,677,84,No
CUST04242,43,55468,151333,783,48,No
CUST04243,36,51076,139408,753,36,No
CUST04244,51,63173,216174,584,12,Yes
CUST04245,32,105957,202907,646,120,No
CUST04246,25,51641,96326,785,24,No
CUST04247,36,69966,186708,581,48,No
CUST04248,27,51725,92751,789,24,No
CUST04249,58,51595,184377,605,120,No
CUST04250,38,70985,214295,613,84,Yes
CUST04251,34,29153,85972,604,48,Yes
CUST04252,61,72273,260818,579,84,Yes
CUST04253,39,66625,209364,818,48,No
CUST04254,58,59908,129514,680,24,No
CUST04255,62,48968,58164,571,84,No
CUST04256,35,49422,138763,699,48,No
CUST04257,53,54922,138520,590,48,No
CUST04258,46,53773,133318,605,60,No
CUST04259,60,25657,61893,544,84,Yes
CUST04260,27,47164,179798,695,12,Yes
CUST04261,53,39528,31992,548,24,Yes
CUST04262,34,37648,80957,663,24,No
CUST04263,21,68486,181310,628,120,No
CUST04264,56,57909,210605,641,48,No
CUST04265,57,57496,53397,691,36,No
CUST04266,33,42330,135727,613,48,Yes
CUST04267,62,53244,134363,694,120,No
CUST04268,45,63285,197910,594,24,No
CUST04269,33,38676,120599,599,60,No
CUST04270,58,44624,55928,601,120,No
CUST04271,53,59186,167922,623,24,No
CUST04272,65,79303,197072,582,12,No
CUST04273,49,59089,170575,649,60,Yes
CUST04274,42,56599,49076,688,48,Yes
CUST04275,43,60148,53986,548,120,No
CUST04276,57,31566,19527,573,120,Yes
CUST04277,35,60547,75929,850,84,No
CUST04278,51,48258,139938,605,60,No
CUST04279,39,77228,254080,679,36,Yes
CUST04280,24,89591,199580,605,24,Yes
CUST04281,37,61610,117157,631,36,No
CUST04282,58,51101,30007,622,120,No
CUST04283,31,58967,138792,636,120,No
CUST04284,47,71365,171634,613,12,No
CUST04285,25,72409,98662,574,24,Yes
CUST04286,33,53122,200316,820,36,No
CUST04287,30,67340,80214,649,48,Yes
CUST04288,51,30389,66850,602,60,Yes
CUST04289,55,49580,161394,672,12,No
CUST04290,26,57262,204378,612,120,No
CUST04291,58,37933,127424,484,24,Yes
CUST04292,50,54185,211174,644,60,No
CUST04293,62,61723,59490,669,60,No
CUST04294,61,52038,114277,691,84,Yes
CUST04295,59,59424,206318,733,36,No
CUST04296,39,62405,46873,610,60,No
CUST04297,26,79922,124345,677,12,No
CUST04298,45,72010,108155,723,24,No
CUST04299,28,33651,25793,783,24,No
CUST04300,42,56175,145428,675,48,No
CUST04301,32,40941,56763,703,36,No
CUST04302,41,66864,206515,754,12,Yes
CUST04303,61,41424,137964,720,84,No
CUST04304,55,34666,80497,587,36,No
CUST04305,59,50281,192261,752,24,No
CUST04306,22,38610,104260,728,84,No
CUST04307,49,39676,75647,746,36,No
CUST04308,53,52107,206700,693,48,No
CUST04309,26,37800,36531,672,84,No
CUST04310,44,72449,38252,663,12,No
CUST04311,26,36798,137015,850,12,No
CUST04312,21,72483,200704,644,48,No
CUST04313,37,82047,168835,681,120,Yes
CUST04314,21,80660,269772,652,48,Yes
CUST04315,24,29829,98875,439,12,Yes
CUST04316,55,67891,73984,720,60,No
CUST04317,28,36039,38370,764,24,No
CUST04318,30,64639,96550,743,60,No
CUST04319,41,69683,122134,577,60,No
CUST04320,40,69083,43975,663,120,No
CUST04321,49,47955,86587,626,120,Yes
CUST04322,28,70294,42454,621,120,No
CUST04323,41,71150,270575,846,24,Yes
CUST04324,62,45628,154667,642,120,No
CUST04325,39,75646,213864,734,48,No
CUST04326,23,38639,51812,598,24,No
CUST04327,22,57348,88910,636,60,Yes
CUST04328,42,55336,92146,682,120,Yes
CUST04329,53,55555,155290,614,36,No
CUST04330,47,59571,214054,587,24,No
CUST04331,32,73504,179653,699,60,Yes
CUST04332,45,57893,227791,722,60,No
CUST04333,22,49036,120339,599,120,Yes
CUST04334,30,82465,220345,736,84,No
CUST04335,36,62987,158411,577,36,No
CUST04336,56,47660,106065,716,36,No
CUST04337,40,53811,169960,634,24,No
CUST04338,21,67333,134985,556,84,Yes
CUST04339,40,48419,127201,686,60,No
CUST04340,45,60183,99931,660,48,Yes
CUST04341,49,55669,201960,573,12,Yes
CUST04342,30,47521,60796,662,84,No
CUST04343,40,35574,35220,597,24,No
CUST04344,53,51104,96824,740,60,No
CUST04345,60,63774,99139,596,120,No
CUST04346,32,38679,20578,797,36,No
CUST04347,36,53528,59383,478,36,No
CUST04348,23,52035,48968,737,12,No
CUST04349,42,55781,145099,813,36,No
CUST04350,41,21366,54427,690,12,Yes
CUST04351,52,38797,41417,620,24,No
CUST04352,24,57078,72813,785,24,No
CUST04353,42,48276,54769,591,24,No
CUST04354,41,29115,28752,511,48,Yes
CUST04355,38,88508,231701,669,48,Yes
CUST04356,65,49187,51782,627,48,Yes
CUST04357,31,27651,16385,561,12,Yes
CUST04358,55,65088,59704,628,84,Yes
CUST04359,32,69288,85550,604,120,No
CUST04360,21,15000,50519,792,120,Yes
CUST04361,34,64439,67604,690,12,No
CUST04362,43,65296,128173,652,84,No
CUST04363,27,32089,39815,597,60,Yes
CUST04364,59,30589,15515,659,84,Yes
CUST04365,58,43587,79273,582,24,No
CUST04366,45,49187,145104,533,12,Yes
CUST04367,44,40205,20448,736,48,No
CUST04368,60,58786,29490,609,120,No
CUST04369,34,63592,245993,694,84,No
CUST04370,50,74233,56724,600,36,No
CUST04371,49,51536,105844,498,120,No
CUST04372,60,46424,55028,779,60,No
CUST04373,27,78490,306827,593,48,No
CUST04374,48,46136,129454,712,84,No
CUST04375,47,58809,147860,658,60,Yes
CUST04376,65,42750,29596,577,84,Yes
CUST04377,60,63910,47445,666,12,No
CUST04378,61,15570,9095,597,84,No
CUST04379,61,40387,39345,682,24,No
CUST04380,28,31822,23887,624,24,No
CUST04381,61,40354,92580,643,48,Yes
CUST04382,52,67776,69997,683,36,No
CUST04383,23,84329,176032,674,36,No
CUST04384,36,34751,127798,608,24,No
CUST04385,65,51012,71865,598,36,No
CUST04386,61,37399,98887,649,24,No
CUST04387,55,53095,149032,614,24,No
CUST04388,52,35039,125732,704,36,No
CUST04389,54,60126,193985,677,84,No
CUST04390,45,58571,117019,605,36,Yes
CUST04391,49,79499,282243,528,36,Yes
CUST04392,30,15000,24086,669,36,Yes
CUST04393,36,20945,59782,660,36,No
CUST04394,45,17534,24734,506,48,Yes
CUST04395,58,45352,151907,672,60,Yes
CUST04396,44,56825,109319,635,24,No
CUST04397,47,15000,29487,549,48,Yes
CUST04398,42,61313,174901,616,120,No
CUST04399,29,55160,164838,487,24,Yes
CUST04400,35,53187,140872,526,60,No
CUST04401,37,49322,48567,592,24,No
CUST04402,40,25980,46748,704,12,No
CUST04403,33,49434,119895,740,120,No
CUST04404,65,41276,62082,542,36,No
CUST04405,57,19092,34509,687,120,No
CUST04406,65,43832,53152,577,84,No
CUST04407,29,71444,205917,699,24,No
CUST04408,33,27568,28842,694,12,No
CUST04409,65,50444,151947,583,48,Yes
CUST04410,49,66895,180984,654,84,Yes
CUST04411,54,53497,39362,653,24,No
CUST04412,30,98301,66013,683,84,No
CUST04413,39,40772,75711,649,36,No
CUST04414,55,71284,88664,850,120,No
CUST04415,57,23004,52525,782,84,No
CUST04416,46,25453,20369,651,24,No
CUST04417,42,46240,171585,603,48,No
CUST04418,59,70510,126682,726,48,No
CUST04419,24,63770,90262,684,36,No
CUST04420,26,89830,162565,549,120,No
CUST04421,21,89064,135485,730,12,No
CUST04422,54,46763,128504,484,60,No
CUST04423,34,82943,208997,611,120,No
CUST04424,23,49270,35197,761,12,No
CUST04425,25,44698,101974,714,12,No
CUST04426,42,64260,55302,756,60,No
CUST04427,51,49156,111579,715,24,Yes
CUST04428,61,95560,220468,664,36,Yes
CUST04429,49,81590,169529,748,36,Yes
CUST04430,59,91684,299448,689,84,Yes
CUST04431,59,32308,95680,633,48,No
CUST04432,48,69304,259713,692,48,No
CUST04433,54,63722,158708,645,48,No
CUST04434,45,33062,99015,690,24,No
CUST04435,31,37451,24189,697,36,No
CUST04436,42,76912,139383,631,36,No
CUST04437,55,70190,115464,680,84,Yes
CUST04438,44,55860,220974,847,60,No
CUST04439,53,60505,114998,690,24,Yes
CUST04440,65,32097,23523,662,36,No
CUST04441,38,72159,158538,614,120,Yes
CUST04442,33,86712,146838,656,24,No
CUST04443,50,68045,136430,771,60,No
CUST04444,35,54783,98522,680,84,No
CUST04445,31,39390,70790,798,36,No
CUST04446,36,77561,260888,653,12,No
CUST04447,57,63260,191501,631,12,No
CUST04448,35,28200,30575,607,48,No
CUST04449,51,26301,82712,686,12,No
CUST04450,53,50837,148776,718,48,No
CUST04451,45,64978,46471,782,48,No
CUST04452,30,85230,256299,717,36,Yes
CUST04453,39,45548,164409,567,12,Yes
CUST04454,63,21757,61306,665,48,Yes
CUST04455,60,70901,259605,529,12,Yes
CUST04456,58,49135,87297,622,60,No
CUST04457,46,38758,59532,701,60,No
CUST04458,64,29591,34968,759,120,No
CUST04459,22,42095,44838,599,120,No
CUST04460,29,72532,217180,643,24,No
CUST04461,60,63518,60034,767,12,No
CUST04462,37,55968,30586,762,12,No
CUST04463,39,41686,28148,658,12,No
CUST04464,61,48608,185021,633,12,No
CUST04465,27,72421,246290,672,24,No
CUST04466,22,45326,77973,649,60,No
CUST04467,63,53519,89747,740,48,No
CUST04468,34,57726,129963,715,24,No
CUST04469,26,48049,119959,628,48,No
CUST04470,37,19311,57703,791,48,No
CUST04471,45,71364,95644,554,24,Yes
CUST04472,34,104072,232288,792,24,No
CUST04473,47,46031,106542,671,36,No
CUST04474,42,51715,189057,817,84,No
CUST04475,29,53728,33330,672,84,No
CUST04476,30,72778,49031,660,36,No
CUST04477,45,58920,150971,582,60,No
CUST04478,38,57582,205622,693,48,No
CUST04479,33,50278,147629,487,24,No
CUST04480,41,82939,305507,558,48,Yes
CUST04481,33,57951,40783,618,84,Yes
CUST04482,24,31123,41138,632,60,No
CUST04483,28,50303,79681,506,120,No
CUST04484,23,66958,255729,752,36,No
CUST04485,38,75725,287879,689,120,Yes
CUST04486,64,83050,55875,691,36,No
CUST04487,61,37253,50237,679,48,No
CUST04488,55,58483,190716,641,12,Yes
CUST04489,29,46282,33958,575,120,No
CUST04490,57,48467,142538,734,36,No
CUST04491,21,82453,104798,523,120,No
CUST04492,26,71241,172380,667,24,No
CUST04493,36,79764,178686,656,24,No
CUST04494,60,15000,12470,645,60,No
CUST04495,40,67024,88119,715,48,No
CUST04496,43,36830,31801,542,120,Yes
CUST04497,51,51990,116111,616,48,No
CUST04498,29,42721,164633,566,48,No
CUST04499,48,17390,49278,602,12,Yes
CUST04500,62,30219,82787,734,48,No
CUST04501,32,45389,91363,622,48,No
CUST04502,65,31720,92218,640,48,No
CUST04503,26,106641,174574,575,24,No
CUST04504,62,24592,58583,549,60,Yes
CUST04505,39,43294,69832,621,60,Yes
CUST04506,41,43873,93317,726,48,No
CUST04507,59,64052,37617,583,120,Yes
CUST04508,56,34803,20403,746,12,No
CUST04509,39,68741,248966,711,120,No
CUST04510,51,43969,32752,634,120,Yes
CUST04511,43,66255,54650,595,60,No
CUST04512,62,92259,215843,794,12,Yes
CUST04513,62,51547,155383,668,24,Yes
CUST04514,59,51759,197597,602,60,No
CUST04515,52,43244,29158,722,24,No
CUST04516,30,52098,44589,642,24,No
CUST04517,21,74715,255872,687,12,No
CUST04518,31,15000,28579,558,84,Yes
CUST04519,30,65699,228530,649,48,No
CUST04520,28,52869,57549,639,12,Yes
CUST04521,52,52686,51440,638,36,No
CUST04522,45,44012,61990,582,120,No
CUST04523,44,57936,177963,842,36,No
CUST04524,65,62617,202668,563,12,No
CUST04525,38,40247,155499,832,36,No
CUST04526,64,58554,39462,558,48,No
CUST04527,52,59138,92477,576,36,Yes
CUST04528,42,52674,147150,586,60,No
CUST04529,63,62423,222163,583,24,No
CUST04530,38,23393,57675,644,120,Yes
CUST04531,43,30636,82868,491,120,Yes
CUST04532,52,65635,223457,850,60,No
CUST04533,30,81100,171326,672,36,No
CUST04534,21,89423,135704,571,24,No
CUST04535,62,27719,68271,729,84,No
CUST04536,37,43570,132923,804,60,No
CUST04537,55,58871,178627,653,36,Yes
CUST04538,24,36510,94400,748,60,Yes
CUST04539,50,72011,48894,778,24,No
CUST04540,59,56242,165312,547,48,Yes
CUST04541,52,83966,215458,565,36,No
CUST04542,43,31297,16173,467,60,No
CUST04543,25,40666,161640,684,12,No
CUST04544,64,73706,38108,742,36,Yes
CUST04545,32,62749,77433,641,24,No
CUST04546,29,75385,241324,592,84,No
CUST04547,35,68512,183033,531,120,No
CUST04548,33,80338,294822,711,12,Yes
CUST04549,63,52367,208324,666,24,Yes
CUST04550,32,79877,81591,552,48,No
CUST04551,45,82094,139873,569,84,Yes
CUST04552,44,32934,80327,653,84,Yes
CUST04553,39,50969,138214,677,48,No
CUST04554,59,66288,168776,550,36,Yes
CUST04555,51,34367,58564,494,36,Yes
CUST04556,64,58719,35782,736,120,No
CUST04557,51,68512,133945,792,24,No
CUST04558,37,15000,14871,834,12,No
CUST04559,51,41686,126171,710,120,No
CUST04560,48,54617,171301,687,12,No
CUST04561,54,91088,254364,798,48,No
CUST04562,58,50455,126065,631,12,No
CUST04563,48,56898,75222,791,60,No
CUST04564,25,35673,25242,687,36,Yes
CUST04565,42,48966,117004,504,120,Yes
CUST04566,64,49644,64362,570,120,Yes
CUST04567,32,66975,216715,634,120,No
CUST04568,56,50050,112977,646,120,No
CUST04569,63,52317,52755,694,60,No
CUST04570,46,53363,153596,674,60,Yes
CUST04571,36,65811,141483,688,120,No
CUST04572,45,30961,22407,673,84,No
CUST04573,58,69580,97806,660,12,No
CUST04574,33,46785,167970,602,36,Yes
CUST04575,26,75723,264662,570,84,No
CUST04576,51,28037,24538,662,12,No
CUST04577,64,17173,64853,551,60,Yes
CUST04578,42,69277,86437,486,24,No
CUST04579,48,70688,219326,736,84,No
CUST04580,35,59463,50117,608,60,Yes
CUST04581,57,80592,165156,567,84,Yes
CUST04582,51,58172,56961,662,60,No
CUST04583,52,80851,138409,651,60,No
CUST04584,26,46679,64885,688,36,Yes
CUST04585,32,86120,156781,655,120,No
CUST04586,56,30216,108919,654,84,No
CUST04587,61,51549,133025,672,60,No
CUST04588,46,79894,53236,684,12,No
CUST04589,34,51037,107552,770,36,No
CUST04590,25,26888,36039,621,48,No
CUST04591,27,91241,310709,696,84,Yes
CUST04592,32,87819,140291,721,24,No
CUST04593,45,76012,80488,687,12,Yes
CUST04594,55,48988,160991,609,24,Yes
CUST04595,56,53322,40993,529,120,No
CUST04596,54,77614,150475,746,48,No
CUST04597,36,28695,82664,622,84,No
CUST04598,51,84418,219556,642,48,No
CUST04599,58,47968,95909,539,24,Yes
CUST04600,22,50524,148825,676,12,No
CUST04601,51,72008,145309,604,36,No
CUST04602,22,62403,214219,535,36,Yes
CUST04603,34,33646,26353,675,12,No
CUST04604,58,55548,183026,538,36,Yes
CUST04605,44,37137,98744,693,36,No
CUST04606,28,38994,87534,598,24,No
CUST04607,64,65256,186962,537,60,Yes
CUST04608,30,62606,108954,601,12,Yes
CUST04609,46,56651,182261,572,60,Yes
CUST04610,22,40393,85055,717,24,No
CUST04611,54,40353,160388,659,24,No
CUST04612,34,39188,124030,481,36,Yes
CUST04613,25,44847,161454,783,24,No
CUST04614,34,54896,210252,647,12,Yes
CUST04615,50,47982,74068,668,84,No
CUST04616,44,63485,56783,738,48,No
CUST04617,47,65830,93265,825,12,No
CUST04618,45,46342,114873,742,60,No
CUST04619,51,66272,160989,625,120,No
CUST04620,21,77118,169850,668,60,No
CUST04621,35,44476,153455,683,120,Yes
CUST04622,32,54799,210555,605,60,Yes
